xgb,catboost,lgbm
49599184896,64547953344,31780385589
35185307648,30831486390,22085732046
34795905024,30164019085,22101644852
59167944704,48461609287,35132857855
38299070464,40375064898,23597857232
34387628032,29344263136,21652902740
48193130496,39042934386,30948128908
36292579328,31834823086,22963872861
34413518848,30567863732,21726408340
55541911552,54979026086,47667169882
33688227840,29837377688,21630866330
47261696000,46123985617,29498278395
49508610048,57676339111,32530544425
42259730432,43798287437,27085056842
33757739008,29845557956,21630866330
52075253760,42480935402,30239833943
38562078720,38117661560,25558201478
35938807808,30623050842,22177266026
34343172096,30452272649,21695243142
34116425728,30300518188,21630866330
36446965760,30228304052,21911588772
96859996160,1.20312E+11,68394121748
34778480640,30492481169,21656371751
34952802304,30415778332,21695243142
37549268992,34284383525,22985001457
37950881792,26795516813,23818285096
36731473920,40623793609,22035236334
43691606016,36170810520,26188101012
41805017088,30986174722,25125584182
34795905024,29598643014,22101644852
35847942144,30538520495,21948003338
37984935936,34612049357,23819337144
51748896768,38885377970,32170212278
34619047936,30281805604,21726408340
36256096256,34456462839,22630336688
52497006592,48080435211,31226664327
36255555584,31686223668,22584970013
56897568768,66469054942,36734018973
50446544896,38107936712,32058938107
35556384768,32949606839,21730501350
53876051968,26241840314,35444723794
35427143680,22247136415,23132990776
44777029632,83026497735,29499944911
44377464832,1.22836E+11,28130865453
35067604992,30016189557,21656371751
1.46566E+11,1.61899E+11,94663739041
35044458496,30729079107,21816240888
62948859904,50420935057,44922816062
38263054336,31760502693,23861259698
34777096192,30587710504,21726408340
34696167424,32011257435,21726408340
1.10634E+11,84594051477,85421429308
53366300672,54882053290,36281827800
34970279936,30501864068,21656371751
37074202624,36535045546,23573841107
33735819264,29456409585,21630866330
63582212096,1.3544E+11,43278330449
35193745408,31319603937,21730501350
42300280832,54667753676,26733438301
34414886912,29880467001,21652902740
34537639936,30217073712,21695243142
36300328960,33889488065,23132990776
35973763072,31494347708,22726265852
39638597632,38777343745,23015194431
34184251392,33322212445,21630866330
44946558976,35944150713,27929331772
49847779328,35861942394,32199385292
34621964288,30521847596,21656371751
33734549504,29884750639,21630866330
36106936320,28645049107,22726265852
34563538944,29772663721,21656371751
35530092544,30777308491,21854796375
36124667904,31816366886,22584970013
36490665984,31173272691,22968161669
34633371648,30413775274,21656371751
35061084160,34015840676,21656371751
39911550976,33472793749,24608159696
47479390208,41648758670,30383578925
37118791680,30601085836,22726265852
39921926144,34246836182,25044018446
78667923456,80978053318,56071284793
35109490688,32014090374,22250178504
49808785408,44111634484,31315495096
34888163328,33158602100,22101644852
35010945024,29230726175,21816240888
35179491328,30212704884,22250178504
34548948992,29772013378,21652902740
35727769600,30879660123,22433492578
34546556928,30851896063,21630866330
34435104768,31104464753,21630866330
54381133824,85611200854,36392412665
63648583680,78804761353,40318709504
35167985664,30792955177,21934736105
52126203904,42183178684,35725147980
46167396352,1.07276E+11,30474862955
34187071488,29605604453,21630866330
36590301184,32288902413,22984175786
44918087680,39061796839,26400280450
48031920128,50827299706,29546983447
35050934272,31019245406,22428717643
65077153792,67620377024,44088248035
35123064832,29828408916,22250178504
35728236544,31370756466,22035236334
34548068352,31091326458,21828842043
34333007872,29686005467,21652902740
71999152128,53220374812,54134558500
35974971392,27750102655,23597857232
33976080384,30886583436,21642939459
34391089152,29926361893,21695243142
34696773632,30140981257,21656371751
47988547584,31662016567,30491292158
39873507328,31043435670,25074110946
35022548992,31419904550,21656371751
38006046720,28178634102,23597857232
60210782208,50883734040,36339771738
34309763072,30943294965,21642939459
35116236800,31458734747,21656371751
36866850816,32146303159,23523333938
34168373248,29852590085,21652902740
34138550272,30056890137,21642939459
44842127360,38393744315,28290557544
1.59569E+11,1.89296E+11,86459566451
2.55075E+11,75214400897,1.68278E+11
1.10038E+11,1.29872E+11,82512121681
45561647104,51676802758,30747831104
45825957888,39081638846,28186916422
36595015680,30401831507,22726265852
35356164096,30885008961,21860879644
35628552192,30255659019,22164664871
35859697664,31780596856,22066401533
48061853696,66418118808,29710401106
47825088512,39773016468,30686156704
34526736384,30653165072,21656371751
69196423168,58252590802,46031068948
34544082944,30579986653,21695243142
49074290688,42117034356,29741024661
36605288448,45048502375,22509652044
35107094528,30653448436,21656371751
2.23212E+11,70489791389,1.44318E+11
53126815744,1.17727E+11,34875824974
35512197120,30563317064,22101644852
34653126656,33309586689,21816240888
34970255360,30729788055,22101644852
49919229952,57366161779,31027055614
41952403456,35955837741,26148618500
40925057024,39216282133,26642467597
42149130240,44124108516,26836544059
35220684800,31411698483,22250178504
34182350848,29590438300,21642939459
33845481472,30486208481,21630866330
34928549888,30212749516,22250178504
36332265472,32369885309,22918349849
45466292224,36487379886,29944988296
33817581568,30272963963,21630866330
35325894656,31429320440,21934736105
35428093952,31897799269,21953807293
50442973184,37448833315,33061501894
36778692608,28603500039,22726265852
34527797248,31058087585,21630866330
43769835520,42098308026,27512387112
56349941760,1.90839E+11,36289172933
56620466176,70649105704,42656006336
58658865152,48296365099,35918811600
33877997568,30081916790,21630866330
35612524544,33285969325,22072185636
40867860480,41874162237,25463454595
37291823104,30679402160,22726265852
34268952576,29853773495,21630866330
55466594304,37747343910,37892181454
35684696064,32485088913,22072185636
47745974272,33848187724,27944481506
33741780992,30156254013,21630866330
35291672576,31389045167,21707316271
47128903680,63838849895,28572729203
35025707008,30991626865,21707316271
38322053120,30581134591,23959363703
51680776192,39237786748,33539351245
37068447744,29171712880,22726265852
35815817216,40118183101,22507559794
35776847872,30056031083,22195105471
35874914304,33668202393,22182414964
36461367296,39929863087,23088564075
47523258368,49886632747,28241116412
34498809856,30438399870,21656371751
1.24633E+11,1.212E+11,1.28302E+11
47401570304,45045505261,29498278395
33831157760,29567625136,21630866330
36637229056,46294934522,23132990776
34819358720,28569378100,22250178504
35505565696,30133690638,22004795734
35331186688,31288651682,22428717643
36124700672,30036593232,22739728877
51448766464,83366062539,31607196805
41444732928,35880891457,26650823059
35631140864,30150266686,21911588772
35487117312,22463383942,21828842043
41248186368,32453547553,24405094829
1.75691E+11,96908792068,98353499460
34832551936,30294412280,22101644852
36820873216,28539594472,21656371751
34974789632,30458080005,22101644852
48967163904,40482658965,28315528126
47371636736,48777169238,29498278395
34877648896,31027565177,21816240888
1.24718E+11,80261728435,81105445901
50241576960,70290107861,32339873648
38285824000,37766848153,23266531036
47370915840,60517733489,34359640307
34898550784,30863050349,22221722862
46637912064,29022001649,29989815270
70591758336,45554329427,43821562970
35153145856,23629685007,22507559794
37088669696,33439152388,23201016568
59051384832,1.02434E+11,39750690399
46325641216,49671928319,30064889609
53877116928,63396933093,43631034787
48181063680,80717907327,29686067036
34696155136,32122871840,21759119361
36598091776,44958107065,23132990776
37950881792,37598162762,23818285096
34941734912,30197829871,22428717643
4.71159E+11,4.23088E+11,2.7949E+11
37567885312,33136609522,21738253345
63800377344,57260188688,40257803156
34034661376,30009750455,21630866330
34688471040,29989408783,21695243142
52074262528,53494536008,35635494163
45891776512,40652188780,29333295424
34668228608,30620751661,21759119361
34357471232,30777675038,21630866330
34988498944,30280927705,22250178504
44293935104,30891901115,28465796875
34553675776,29427062430,21656371751
39877394432,47071774524,23715641724
1.37047E+11,2.12684E+11,79970821434
83056107520,77753600289,89905473177
33863694336,30418929300,21630866330
53876051968,70188460978,37653924173
34325012480,30466417944,21630866330
45287628800,51127172657,30676295070
49838702592,51718781976,31189286940
57431789568,48607074278,39305870328
34527752192,29985074977,21695243142
34708271104,30185999849,21656371751
35293556736,30519331040,21738253345
34182356992,29824211288,21630866330
2.74741E+11,2.1837E+11,1.78518E+11
33831157760,29738837504,21630866330
45114068992,36142632201,29552684009
35075137536,29959548238,22225089493
43288268800,40599004513,28163921710
45923090432,59401153729,31169553229
36039933952,30677133000,22487149948
35445792768,29111914518,21898122482
62377398272,65667016836,41907448640
33612251136,29828659107,21630866330
46888157184,37556799876,29178084258
35155529728,30898411331,21656371751
34318221312,29600857797,21652902740
33757634560,29801793769,21630866330
34460180480,29936076537,21687987621
44150087680,46380298190,29249372394
35512074240,30304883498,21948003338
45561647104,78639151572,30749367127
35806015488,24087603469,23132990776
36839444480,31373819904,23393128642
34709319680,30181582714,21695243142
46114336768,36386455093,28788231432
35195641856,32109415645,22135554013
46521057280,47530019399,30434028371
34821025792,29780273579,21656371751
36765364224,72563066511,23132990776
34125686784,30619897511,21642939459
59290382336,90023190244,38703200323
35635453952,30583369414,22250178504
33575604224,30493992502,21630866330
49535959040,45474869704,30396496825
58941702144,75099890524,42148790817
34327672832,29824762294,21695243142
60112744448,60907314206,35325562122
35094151168,29576858109,22080957111
36436254720,29258966805,23462059757
47415705600,37724821236,30351682632
51539165184,53554664236,36583095304
45384744960,52688863739,27641908205
36161400832,34525826127,22177266026
37088669696,32571844959,23201016568
71752302592,1.65456E+11,44039956817
34182350848,31126303981,21642939459
39310237696,69279015717,24006548881
37424431104,51807573552,23597857232
34878279680,29502107275,22101644852
1.1133E+11,1.7395E+11,92660706885
35362070528,30689877320,22507559794
34239023104,29849370232,21652902740
36152639488,30275969551,22716016929
57944240128,96076086209,43955511254
36847955968,30385981461,22716016929
33994514432,30604899559,21630866330
46191099904,49603411995,28720922282
8.56248E+11,1.44438E+12,4.63825E+11
36738613248,30493854242,23090308413
34083799040,30515106112,21630866330
34426380288,30438862193,21726408340
35459194880,32842249624,21656371751
34563633152,30750310476,21656371751
37223993344,30914091480,21911588772
34705657856,29235709587,21828842043
2.44063E+11,1.83183E+11,1.41899E+11
35740975104,34238567267,22507559794
35221389312,30937020880,22456397952
34737795072,30450399331,21664975869
